date,iso_week,open,high,low,close,volume,market_capitalization
2015-04-07,2015-14,255.27,255.81,252.21,253.18,18467400.0,3580410000.0
2015-04-08,2015-14,253.06,253.85,244.22,245.02,30086400.0,3550390000.0
2015-04-09,2015-14,244.75,246.12,239.4,243.68,21643500.0,3434520000.0
2015-04-10,2015-14,243.69,243.69,232.77,236.07,28882000.0,3420500000.0
2015-04-11,2015-14,236.02,239.54,234.18,236.55,16365200.0,3313620000.0
2015-04-12,2015-15,236.53,237.73,233.5,236.15,12387900.0,3321740000.0
2015-04-13,2015-15,235.95,236.94,222.0,224.59,31181800.0,3314280000.0
2015-04-14,2015-15,224.76,224.98,216.32,219.16,31719000.0,3157970000.0
2015-04-15,2015-15,219.07,223.83,218.65,223.83,22562000.0,3078890000.0
2015-04-16,2015-15,223.92,229.67,223.92,228.57,24805400.0,3147650000.0
2015-04-17,2015-15,228.57,228.91,221.94,222.88,20429800.0,3213910000.0
2015-04-18,2015-15,222.85,224.32,220.88,223.36,12939000.0,3134170000.0
2015-04-19,2015-16,223.46,226.35,222.37,222.6,15021500.0,3143460000.0
2015-04-20,2015-16,222.61,226.35,221.98,224.63,18364700.0,3132400000.0
2015-04-21,2015-16,224.62,235.27,224.3,235.27,24978000.0,3161520000.0
2015-04-22,2015-16,235.6,237.91,233.48,234.18,23847900.0,3316990000.0
2015-04-23,2015-16,234.05,236.47,233.2,236.46,17036000.0,3296060000.0
2015-04-24,2015-16,235.97,236.31,229.93,231.27,21448700.0,3323830000.0
2015-04-25,2015-16,231.24,232.56,226.34,226.39,13957200.0,3257850000.0
2015-04-26,2015-17,226.41,226.94,214.87,219.43,28943700.0,3190790000.0
2015-04-27,2015-17,219.43,233.31,218.02,229.29,38574000.0,3093200000.0
2015-04-28,2015-17,228.97,229.5,223.07,225.85,21469200.0,3228470000.0
2015-04-29,2015-17,225.59,227.04,223.43,225.81,18936500.0,3181700000.0
2015-04-30,2015-17,225.69,239.56,224.99,236.15,33818600.0,3183860000.0
2015-05-01,2015-17,235.94,238.97,232.08,232.08,18815300.0,3329190000.0
2015-05-02,2015-17,232.34,235.73,232.34,234.93,12535500.0,3279270000.0
2015-05-03,2015-18,234.88,243.24,234.08,240.36,18494100.0,3315980000.0
2015-05-04,2015-18,240.36,242.64,237.81,239.02,21223400.0,3394130000.0
2015-05-05,2015-18,238.85,239.2,232.05,236.12,23929100.0,3373650000.0
2015-05-06,2015-18,236.25,236.45,229.23,229.78,29587200.0,3337790000.0
2015-05-07,2015-18,229.66,239.1,228.57,237.33,29064400.0,3245660000.0
2015-05-08,2015-18,237.2,246.28,236.27,243.86,27445500.0,3353090000.0
2015-05-09,2015-18,243.77,247.8,239.64,241.83,19790500.0,3446790000.0
2015-05-10,2015-19,241.73,244.07,238.85,240.3,15019100.0,3418740000.0
2015-05-11,2015-19,240.3,244.27,239.38,242.16,20892300.0,3399290000.0
2015-05-12,2015-19,242.15,242.88,240.1,241.11,19282600.0,3426350000.0
2015-05-13,2015-19,241.4,243.7,235.04,236.38,27180100.0,3416690000.0
2015-05-14,2015-19,236.21,237.8,234.06,236.93,24413700.0,3344280000.0
2015-05-15,2015-19,236.96,238.75,236.79,237.6,16329400.0,3355680000.0
2015-05-16,2015-19,237.64,237.7,235.29,236.15,11089700.0,3366300000.0
2015-05-17,2015-20,236.01,238.03,236.01,236.8,11134300.0,3343940000.0
2015-05-18,2015-20,236.89,237.21,232.46,233.13,16780300.0,3357380000.0
2015-05-19,2015-20,233.04,234.15,231.82,231.95,14241900.0,3303650000.0
2015-05-20,2015-20,231.89,234.68,231.84,234.02,15499400.0,3288140000.0
2015-05-21,2015-20,234.02,236.24,233.84,235.34,15108900.0,3319140000.0
2015-05-22,2015-20,235.32,240.97,235.06,240.35,27003000.0,3338560000.0
2015-05-23,2015-20,240.29,241.03,238.69,238.87,14605000.0,3409830000.0
2015-05-24,2015-21,238.98,241.98,238.81,240.95,11508000.0,3391910000.0
2015-05-25,2015-21,240.93,241.02,236.64,237.11,14423900.0,3420480000.0
2015-05-26,2015-21,237.1,238.24,235.69,237.12,16425000.0,3367040000.0
2015-05-27,2015-21,237.06,238.64,236.69,237.28,18837000.0,3367340000.0
2015-05-28,2015-21,237.26,237.82,236.65,237.41,13829600.0,3370890000.0
2015-05-29,2015-21,237.38,237.52,235.73,237.1,14805000.0,3373380000.0
2015-05-30,2015-21,237.09,237.09,232.05,233.34,14098600.0,3370240000.0
2015-05-31,2015-22,233.13,233.25,229.54,230.19,14730800.0,3314780000.0
2015-06-01,2015-22,230.23,231.71,221.3,222.93,26090500.0,3274370000.0
2015-06-02,2015-22,222.89,226.42,222.42,225.8,20459000.0,3170730000.0
2015-06-03,2015-22,225.74,227.4,223.93,225.87,17752400.0,3212010000.0
2015-06-04,2015-22,225.77,226.58,224.05,224.32,14728100.0,3213320000.0
2015-06-05,2015-22,224.15,225.97,223.18,224.95,18056500.0,3191080000.0
2015-06-06,2015-22,225.0,225.72,224.38,225.62,11131500.0,3203980000.0
2015-06-07,2015-23,225.6,226.19,222.65,222.88,13318400.0,3213390000.0
2015-06-08,2015-23,222.88,229.46,222.84,228.49,23378400.0,3175520000.0
2015-06-09,2015-23,228.54,230.95,227.93,229.05,28353100.0,3257050000.0
2015-06-10,2015-23,229.0,229.78,228.01,228.8,15904800.0,3264420000.0
2015-06-11,2015-23,228.85,230.29,228.77,229.71,14416000.0,3263390000.0
2015-06-12,2015-23,229.71,231.06,229.31,229.98,14017700.0,3276290000.0
2015-06-13,2015-23,229.92,232.65,229.21,232.4,13305300.0,3280180000.0
2015-06-14,2015-24,232.44,234.86,232.0,233.54,12165900.0,3317080000.0
2015-06-15,2015-24,233.42,237.84,233.42,236.82,19912100.0,3331930000.0
2015-06-16,2015-24,236.76,251.74,236.12,250.9,41612000.0,3380500000.0
2015-06-17,2015-24,250.82,256.85,246.48,249.28,43858400.0,3581960000.0
2015-06-18,2015-24,249.43,252.11,244.13,249.01,30980200.0,3563010000.0
2015-06-19,2015-24,249.04,250.98,243.79,244.61,23965300.0,3558500000.0
2015-06-20,2015-24,244.53,245.83,240.63,245.21,20608100.0,3494910000.0
2015-06-21,2015-25,245.1,245.22,241.88,243.94,10600900.0,3503880000.0
2015-06-22,2015-25,243.97,247.92,243.78,246.99,17692500.0,3488460000.0
2015-06-23,2015-25,246.93,247.3,243.13,244.3,15108700.0,3531700000.0
2015-06-24,2015-25,244.28,244.34,240.51,240.51,17344900.0,3494730000.0
2015-06-25,2015-25,240.37,243.33,240.37,242.8,16133100.0,3439620000.0
2015-06-26,2015-25,242.6,243.75,241.55,243.59,13983500.0,3472580000.0
2015-06-27,2015-25,243.55,251.34,243.12,250.99,20488600.0,3487060000.0
2015-06-28,2015-26,250.96,251.17,247.43,249.01,15137600.0,3593900000.0
2015-06-29,2015-26,248.72,257.17,248.58,257.06,34742900.0,3562790000.0
2015-06-30,2015-26,257.04,267.87,255.95,263.07,44533800.0,3682790000.0
2015-07-01,2015-26,263.35,265.17,255.77,258.62,27029800.0,3774140000.0
2015-07-02,2015-26,258.55,261.63,254.12,255.41,21551900.0,3706320000.0
2015-07-03,2015-26,255.46,257.08,253.5,256.34,19033800.0,3662970000.0
2015-07-04,2015-26,256.49,261.46,254.2,260.89,15620400.0,3678800000.0
2015-07-05,2015-27,260.81,274.51,258.7,271.91,44156100.0,3741670000.0
2015-07-06,2015-27,271.11,277.42,267.6,269.03,49154800.0,3890430000.0
2015-07-07,2015-27,269.96,271.34,264.83,266.21,28857600.0,3875220000.0
2015-07-08,2015-27,265.98,272.97,264.39,270.79,36980200.0,3818970000.0
2015-07-09,2015-27,270.83,272.33,267.09,269.23,40301200.0,3889620000.0
2015-07-10,2015-27,269.16,294.59,268.8,284.89,100390000.0,3866510000.0
2015-07-11,2015-27,284.88,298.51,283.53,293.12,41109900.0,4093500000.0
2015-07-12,2015-28,293.14,314.39,292.5,310.87,56405000.0,4213280000.0
2015-07-13,2015-28,310.83,310.95,281.01,292.05,62053900.0,4468540000.0
2015-07-14,2015-28,292.03,296.15,286.64,287.46,28727200.0,4199450000.0
2015-07-15,2015-28,288.05,293.25,285.37,285.83,27486600.0,4143120000.0
2015-07-16,2015-28,286.04,291.18,275.24,278.09,49482600.0,4115410000.0
2015-07-17,2015-28,278.09,280.28,272.04,279.47,27591400.0,4001950000.0
2015-07-18,2015-28,279.33,282.53,274.07,274.9,25187100.0,4020820000.0
2015-07-19,2015-29,274.77,275.67,272.51,273.61,15332500.0,3956140000.0
2015-07-20,2015-29,273.5,278.98,272.96,278.98,22711400.0,3938930000.0
2015-07-21,2015-29,278.88,280.55,275.42,275.83,22930700.0,4017540000.0
2015-07-22,2015-29,275.66,277.67,274.38,277.22,19389800.0,3971960000.0
2015-07-23,2015-29,277.34,278.11,275.72,276.05,18531300.0,3997290000.0
2015-07-24,2015-29,276.0,289.25,275.25,288.28,37199400.0,3978990000.0
2015-07-25,2015-29,288.16,290.73,286.0,288.7,20662200.0,4155500000.0
2015-07-26,2015-30,288.64,293.05,287.71,292.69,16032300.0,4163470000.0
2015-07-27,2015-30,292.64,297.77,287.45,293.62,30592000.0,4222210000.0
2015-07-28,2015-30,293.63,296.65,293.42,294.43,25453600.0,4237650000.0
2015-07-29,2015-30,294.48,294.54,288.78,289.59,24672600.0,4250940000.0
2015-07-30,2015-30,289.1,290.13,286.57,287.72,21635800.0,4174360000.0
2015-07-31,2015-30,287.7,288.96,282.34,284.65,23629100.0,4155010000.0
2015-08-01,2015-30,284.69,284.93,278.11,281.6,18995000.0,4112610000.0
2015-08-02,2015-31,280.45,283.03,277.53,282.61,17722200.0,4052470000.0
2015-08-03,2015-31,282.81,285.47,280.23,281.23,21474100.0,4087610000.0
2015-08-04,2015-31,281.23,285.71,281.23,285.22,21908700.0,4065870000.0
2015-08-05,2015-31,284.85,285.5,281.49,281.88,20128000.0,4119190000.0
2015-08-06,2015-31,281.91,281.91,278.4,278.58,18792100.0,4077600000.0
2015-08-07,2015-31,278.74,280.39,276.37,279.58,42484800.0,4032820000.0
2015-08-08,2015-31,279.74,279.93,260.71,261.0,58533000.0,4048270000.0
2015-08-09,2015-32,261.12,267.0,260.47,265.08,23789600.0,3779770000.0
2015-08-10,2015-32,265.48,267.03,262.6,264.47,20979400.0,3843850000.0
2015-08-11,2015-32,264.34,270.39,264.09,270.39,25433900.0,3828500000.0
2015-08-12,2015-32,270.6,270.67,265.47,266.38,26815400.0,3920210000.0
2015-08-13,2015-32,266.18,266.23,262.84,264.08,27685500.0,3857090000.0
2015-08-14,2015-32,264.13,267.47,261.48,265.68,27091200.0,3828340000.0
2015-08-15,2015-32,265.53,266.67,261.3,261.55,19321100.0,3849530000.0
2015-08-16,2015-33,261.87,262.44,257.04,258.51,29717000.0,3797330000.0
2015-08-17,2015-33,258.49,260.5,257.12,257.98,21617900.0,3749260000.0
2015-08-18,2015-33,257.93,257.99,211.08,211.08,42147200.0,3742020000.0
2015-08-19,2015-33,225.67,237.41,222.77,226.68,60869200.0,3274860000.0
2015-08-20,2015-33,226.9,237.37,226.9,235.35,32275000.0,3293570000.0
2015-08-21,2015-33,235.35,236.43,231.72,232.57,23173800.0,3417200000.0
2015-08-22,2015-33,232.66,234.96,222.7,230.39,23205900.0,3379050000.0
2015-08-23,2015-34,230.38,232.71,225.58,228.17,18406600.0,3346760000.0
2015-08-24,2015-34,228.11,228.14,210.44,210.5,59220700.0,3314640000.0
2015-08-25,2015-34,210.07,226.32,199.57,221.61,61089200.0,3053250000.0
2015-08-26,2015-34,222.08,231.18,220.2,225.83,31808000.0,3228540000.0
2015-08-27,2015-34,226.05,228.64,223.68,224.77,21905400.0,3287220000.0
2015-08-28,2015-34,224.7,235.22,220.93,231.4,31336600.0,3268370000.0
2015-08-29,2015-34,231.55,233.22,227.33,229.78,17142500.0,3368880000.0
2015-08-30,2015-35,229.9,232.07,226.25,228.76,19412600.0,3345740000.0
2015-08-31,2015-35,229.11,231.96,225.91,230.06,20710700.0,3335220000.0
2015-09-01,2015-35,230.26,231.22,226.86,228.12,20575200.0,3352760000.0
2015-09-02,2015-35,228.03,230.58,226.47,229.28,18760400.0,3321180000.0
2015-09-03,2015-35,229.32,229.6,226.67,227.18,17482000.0,3340990000.0
2015-09-04,2015-35,227.22,230.9,227.05,230.3,20962400.0,3311080000.0
2015-09-05,2015-35,230.2,236.14,229.44,235.02,20671400.0,3355470000.0
2015-09-06,2015-36,234.87,242.91,234.68,239.84,25473700.0,3424420000.0
2015-09-07,2015-36,239.93,242.11,238.72,239.85,21192200.0,3499120000.0
2015-09-08,2015-36,239.85,245.78,239.68,243.61,26879200.0,3498750000.0
2015-09-09,2015-36,243.41,244.42,237.82,238.17,23635700.0,3551640000.0
2015-09-10,2015-36,238.34,241.29,235.79,238.48,21215500.0,3478410000.0
2015-09-11,2015-36,238.33,241.17,238.33,240.11,19224700.0,3479310000.0
2015-09-12,2015-36,239.85,240.12,234.75,235.23,17962600.0,3502520000.0
2015-09-13,2015-37,235.24,235.94,229.33,230.51,18478800.0,3435990000.0
2015-09-14,2015-37,230.61,232.44,227.96,230.64,20997800.0,3369190000.0
2015-09-15,2015-37,230.49,259.18,229.82,230.3,19177800.0,3368360000.0
2015-09-16,2015-37,230.25,231.22,227.4,229.09,20144200.0,3365740000.0
2015-09-17,2015-37,229.08,230.28,228.93,229.81,18935400.0,3349390000.0
2015-09-18,2015-37,233.52,234.35,232.19,232.97,20242200.0,3415440000.0
2015-09-19,2015-37,232.86,233.21,231.09,231.49,12712600.0,3406390000.0
2015-09-20,2015-38,231.4,232.37,230.91,231.21,14444700.0,3385770000.0
2015-09-21,2015-38,231.22,231.22,226.52,227.09,19678800.0,3383840000.0
2015-09-22,2015-38,226.97,232.39,225.12,230.62,25009300.0,3322420000.0
2015-09-23,2015-38,230.94,231.84,229.59,230.28,17254100.0,3381390000.0
2015-09-24,2015-38,230.36,235.65,230.29,234.53,25097800.0,3373850000.0
2015-09-25,2015-38,234.36,237.43,233.68,235.14,22363600.0,3433300000.0
2015-09-26,2015-38,235.08,235.4,233.36,234.34,13724100.0,3444730000.0
2015-09-27,2015-39,234.14,234.53,232.48,232.76,14179900.0,3431860000.0
2015-09-28,2015-39,232.84,239.34,232.47,239.14,24713000.0,3413630000.0
2015-09-29,2015-39,239.02,239.8,235.93,236.69,22691300.0,3505090000.0
2015-09-30,2015-39,236.64,237.73,235.63,236.06,19743500.0,3471280000.0
2015-10-01,2015-39,236.0,238.44,235.62,237.55,20488800.0,3462800000.0
2015-10-02,2015-39,237.26,238.54,236.6,237.29,19677900.0,3482190000.0
2015-10-03,2015-39,237.2,239.31,236.94,238.73,16482700.0,3482100000.0
2015-10-04,2015-40,238.53,238.97,237.94,238.26,12999000.0,3502460000.0
2015-10-05,2015-40,238.15,240.38,237.03,240.38,23335900.0,3497740000.0
2015-10-06,2015-40,240.36,246.94,240.14,246.06,27535100.0,3531230000.0
2015-10-07,2015-40,246.17,246.68,242.59,242.97,22999200.0,3617400000.0
2015-10-08,2015-40,243.07,244.25,242.18,242.3,18515300.0,3572730000.0
2015-10-09,2015-40,242.5,244.23,242.12,243.93,17353100.0,3565090000.0
2015-10-10,2015-40,243.74,245.32,243.07,244.94,15912700.0,3584120000.0
2015-10-11,2015-41,244.74,247.24,244.15,247.05,16827300.0,3599840000.0
2015-10-12,2015-41,246.88,247.45,245.18,245.31,17388300.0,3632110000.0
2015-10-13,2015-41,245.2,250.24,243.76,249.51,28198500.0,3608340000.0
2015-10-14,2015-41,249.49,254.28,248.9,251.99,27462600.0,3672370000.0
2015-10-15,2015-41,252.11,255.96,252.05,254.32,25223500.0,3711800000.0
2015-10-16,2015-41,254.3,266.13,253.93,262.87,35901500.0,3745090000.0
2015-10-17,2015-41,262.75,273.58,262.37,270.64,43199600.0,3870490000.0
2015-10-18,2015-42,270.91,271.67,260.78,261.64,22434300.0,3991620000.0
2015-10-19,2015-42,261.86,264.82,260.95,263.44,25258800.0,3859270000.0
2015-10-20,2015-42,263.57,270.83,263.23,269.46,30889800.0,3885570000.0
2015-10-21,2015-42,269.31,270.77,263.84,266.27,25637300.0,3970980000.0
2015-10-22,2015-42,266.5,276.51,266.13,274.02,37808600.0,3930500000.0
2015-10-23,2015-42,273.65,278.68,273.54,276.5,29442500.0,4037010000.0
2015-10-24,2015-42,276.5,281.71,276.5,281.65,25942400.0,4080140000.0
2015-10-25,2015-43,281.44,294.06,281.44,283.68,45717100.0,4154100000.0
2015-10-26,2015-43,283.63,285.3,280.51,285.3,32108800.0,4187410000.0
2015-10-27,2015-43,285.18,296.21,285.01,293.79,46331800.0,4211500000.0
2015-10-28,2015-43,293.7,306.33,293.7,304.62,50808100.0,4338430000.0
2015-10-29,2015-43,304.32,318.17,301.82,313.86,64495900.0,4496390000.0
2015-10-30,2015-43,313.94,334.17,313.94,328.01,78305000.0,4639690000.0
2015-10-31,2015-43,328.51,332.78,309.25,314.17,48598100.0,4856410000.0
2015-11-01,2015-44,315.0,327.47,311.88,325.43,37001100.0,4657890000.0
2015-11-02,2015-44,325.94,365.36,323.21,361.19,101918000.0,4820850000.0
2015-11-03,2015-44,361.87,417.9,357.65,403.42,206162000.0,5353680000.0
2015-11-04,2015-44,403.66,495.56,380.55,411.56,263900000.0,5973510000.0
2015-11-05,2015-44,408.08,447.56,374.58,386.35,151825000.0,6040410000.0
2015-11-06,2015-44,388.05,395.84,354.02,374.47,122687000.0,5745320000.0
2015-11-07,2015-44,374.27,390.59,372.43,386.48,56625100.0,5542680000.0
2015-11-08,2015-45,384.28,389.89,368.7,373.37,51817600.0,5692390000.0
2015-11-09,2015-45,374.32,385.28,362.89,380.26,68224400.0,5546240000.0
2015-11-10,2015-45,379.98,381.39,329.11,336.82,95797900.0,5631520000.0
2015-11-11,2015-45,339.82,340.58,301.0,311.08,107070000.0,5037510000.0
2015-11-12,2015-45,314.08,345.08,313.36,338.15,78477800.0,4657240000.0
2015-11-13,2015-45,338.5,340.91,326.07,336.75,52003000.0,5020700000.0
2015-11-14,2015-45,336.62,338.18,329.97,332.91,38612000.0,4994250000.0
2015-11-15,2015-46,333.05,334.66,317.49,320.17,44213100.0,4942420000.0
2015-11-16,2015-46,319.74,331.63,315.9,330.75,47980100.0,4746070000.0
2015-11-17,2015-46,330.36,338.35,329.61,335.09,51001600.0,4905260000.0
2015-11-18,2015-46,334.59,336.53,330.64,334.59,43783800.0,4969330000.0
2015-11-19,2015-46,334.68,335.33,325.27,326.15,45011100.0,4971880000.0
2015-11-20,2015-46,326.41,326.47,312.22,322.02,53152900.0,4850170000.0
2015-11-21,2015-46,322.09,328.16,319.6,326.93,28200500.0,4787340000.0
2015-11-22,2015-47,326.98,327.01,321.26,324.54,23439400.0,4861340000.0
2015-11-23,2015-47,324.35,325.12,321.29,323.05,27478900.0,4823700000.0
2015-11-24,2015-47,323.01,323.06,318.12,320.05,29362600.0,4805160000.0
2015-11-25,2015-47,320.05,329.13,316.77,328.21,41666900.0,4762230000.0
2015-11-26,2015-47,328.3,366.76,328.23,352.68,106105000.0,4886330000.0
2015-11-27,2015-47,351.86,363.59,347.87,358.04,55179100.0,5238500000.0
2015-11-28,2015-47,357.14,359.54,352.17,357.38,36816600.0,5318300000.0
2015-11-29,2015-48,357.47,371.94,355.67,371.29,40409300.0,5324610000.0
2015-11-30,2015-48,371.44,382.36,370.38,377.32,71701600.0,5534000000.0
2015-12-01,2015-48,377.41,378.93,356.56,362.49,60452200.0,5624580000.0
2015-12-02,2015-48,361.85,362.23,349.46,359.19,54160500.0,5394070000.0
2015-12-03,2015-48,359.33,370.27,357.41,361.05,50714900.0,5358040000.0
2015-12-04,2015-48,361.26,363.52,355.76,363.18,35784100.0,5388110000.0
2015-12-05,2015-48,363.72,389.79,363.23,388.95,66282200.0,5426180000.0
2015-12-06,2015-49,389.56,402.81,387.09,388.78,77762000.0,5813290000.0
2015-12-07,2015-49,389.98,399.97,385.41,395.54,63455800.0,5821140000.0
2015-12-08,2015-49,395.75,415.56,389.95,415.56,57801400.0,5908810000.0
2015-12-09,2015-49,414.44,423.12,406.29,417.56,90917200.0,6189620000.0
2015-12-10,2015-49,417.99,419.51,411.55,415.48,52138900.0,6244360000.0
2015-12-11,2015-49,415.28,451.94,415.28,451.94,110944000.0,6206150000.0
2015-12-12,2015-49,452.33,469.1,410.74,435.0,131969000.0,6761730000.0
2015-12-13,2015-50,431.66,441.68,426.27,433.75,55050600.0,6454430000.0
2015-12-14,2015-50,433.27,447.14,430.46,444.18,130496000.0,6480070000.0
2015-12-15,2015-50,443.88,465.32,443.88,465.32,83121100.0,6640850000.0
2015-12-16,2015-50,465.21,465.21,443.85,454.93,107944000.0,6962090000.0
2015-12-17,2015-50,454.78,457.86,448.86,456.08,47978400.0,6807850000.0
2015-12-18,2015-50,455.85,465.18,454.94,463.62,60220100.0,6825640000.0
2015-12-19,2015-50,463.55,465.58,456.76,462.32,47892700.0,6942950000.0
2015-12-20,2015-51,462.23,462.64,434.34,442.69,75409400.0,6925030000.0
2015-12-21,2015-51,442.84,444.73,427.31,438.64,77639700.0,6636280000.0
2015-12-22,2015-51,437.44,443.69,435.52,436.57,50840400.0,6556960000.0
2015-12-23,2015-51,436.72,444.53,436.62,442.4,47161400.0,6547850000.0
2015-12-24,2015-51,443.09,458.46,443.08,454.99,57157200.0,6645120000.0
2015-12-25,2015-51,454.86,458.31,452.07,455.65,39078500.0,6823120000.0
2015-12-26,2015-51,455.76,457.49,405.76,417.27,116166000.0,6838480000.0
2015-12-27,2015-52,416.51,424.01,408.88,422.82,53591200.0,6251440000.0
2015-12-28,2015-52,423.34,429.77,418.48,422.28,49638600.0,6356100000.0
2015-12-29,2015-52,422.1,432.98,420.63,432.98,51596500.0,6339010000.0
2015-12-30,2015-52,433.3,434.39,422.08,426.62,46889400.0,6508960000.0
2015-12-31,2015-52,425.88,432.92,418.74,430.57,45996600.0,6399190000.0
2016-01-01,2016-00,430.72,436.25,427.51,434.33,36278900.0,6473530000.0
2016-01-02,2016-00,434.62,436.06,431.87,433.44,30096600.0,6533630000.0
2016-01-03,2016-01,433.58,433.74,424.71,430.01,39633800.0,6519500000.0
2016-01-04,2016-01,430.06,434.52,429.08,433.09,38477500.0,6468180000.0
2016-01-05,2016-01,433.07,434.18,429.68,431.96,34522600.0,6515380000.0
2016-01-06,2016-01,431.86,431.86,426.34,429.11,34042500.0,6498830000.0
2016-01-07,2016-01,430.01,458.77,429.08,458.05,87562200.0,6472580000.0
2016-01-08,2016-01,457.54,462.93,447.94,453.23,56993000.0,6888600000.0
2016-01-09,2016-01,453.38,454.64,446.89,447.61,32278000.0,6828000000.0
2016-01-10,2016-02,448.24,448.31,440.35,447.99,35995900.0,6752210000.0
2016-01-11,2016-02,448.7,450.66,443.86,448.43,40450000.0,6761090000.0
2016-01-12,2016-02,448.18,448.18,435.69,435.69,115607000.0,6755220000.0
2016-01-13,2016-02,434.67,435.19,424.44,432.37,173888000.0,6553350000.0
2016-01-14,2016-02,432.29,433.32,427.85,430.31,43945500.0,6519110000.0
2016-01-15,2016-02,430.25,430.25,364.33,364.33,153351000.0,6489870000.0
2016-01-16,2016-02,365.07,390.56,354.91,387.54,120352000.0,5507790000.0
2016-01-17,2016-03,387.15,390.96,380.09,382.3,45319600.0,5842270000.0
2016-01-18,2016-03,381.73,388.1,376.67,387.17,54403900.0,5761940000.0
2016-01-19,2016-03,387.03,387.73,378.97,380.15,46819800.0,5843510000.0
2016-01-20,2016-03,379.74,425.27,376.6,420.23,121720000.0,5734760000.0
2016-01-21,2016-03,419.63,422.88,406.3,410.26,68338000.0,6338800000.0
2016-01-22,2016-03,409.75,410.41,375.28,382.49,91546600.0,6190940000.0
2016-01-23,2016-03,382.43,394.54,381.98,387.49,56247400.0,5779890000.0
2016-01-24,2016-04,388.1,405.49,387.51,402.97,54824800.0,5867300000.0
2016-01-25,2016-04,402.32,402.32,388.55,391.73,59062400.0,6083900000.0
2016-01-26,2016-04,392.0,397.77,390.57,392.15,58147000.0,5929520000.0
2016-01-27,2016-04,392.44,396.84,391.78,394.97,47424400.0,5937780000.0
2016-01-28,2016-04,395.15,395.5,379.74,380.29,59247900.0,5980180000.0
2016-01-29,2016-04,380.11,384.38,365.45,379.47,86125300.0,5753970000.0
2016-01-30,2016-04,378.87,380.92,376.49,378.25,30284400.0,5736760000.0
2016-01-31,2016-05,378.29,380.35,367.83,368.77,37894300.0,5729870000.0
2016-02-01,2016-05,369.35,378.07,367.96,373.06,51656700.0,5596090000.0
2016-02-02,2016-05,372.92,375.88,372.92,374.45,40378700.0,5651690000.0
2016-02-03,2016-05,374.65,374.95,368.05,369.95,45933400.0,5679530000.0
2016-02-04,2016-05,370.17,391.61,369.99,389.59,69285500.0,5613380000.0
2016-02-05,2016-05,388.9,391.09,385.57,386.55,43825000.0,5898960000.0
2016-02-06,2016-05,386.59,386.63,372.39,376.52,49249300.0,5865740000.0
2016-02-07,2016-06,376.51,380.87,374.9,376.62,37076300.0,5714760000.0
2016-02-08,2016-06,376.76,379.88,373.33,373.45,47671100.0,5720100000.0
2016-02-09,2016-06,373.42,377.25,372.9,376.03,55318500.0,5670880000.0
2016-02-10,2016-06,376.15,385.48,375.78,381.65,85130900.0,5713880000.0
2016-02-11,2016-06,382.11,383.13,376.4,379.65,74375600.0,5806110000.0
2016-02-12,2016-06,379.69,384.95,379.6,384.26,67042800.0,5771040000.0
2016-02-13,2016-06,384.64,391.86,384.64,391.86,61911700.0,5847990000.0
2016-02-14,2016-07,392.93,407.23,392.93,407.23,74469800.0,5975580000.0
2016-02-15,2016-07,407.57,410.38,397.75,400.19,74070500.0,6199850000.0
2016-02-16,2016-07,401.43,408.94,401.43,407.49,73093100.0,6108040000.0
2016-02-17,2016-07,407.66,421.17,406.78,416.32,83193600.0,6204150000.0
2016-02-18,2016-07,416.57,426.0,415.64,422.37,76752600.0,6341430000.0
2016-02-19,2016-07,422.73,423.1,417.6,420.79,55711300.0,6436980000.0
2016-02-20,2016-07,421.6,441.98,421.6,437.16,93992100.0,6421310000.0
2016-02-21,2016-08,437.77,448.05,429.08,438.8,89820700.0,6669260000.0
2016-02-22,2016-08,438.99,439.05,432.92,437.75,85385200.0,6689200000.0
2016-02-23,2016-08,438.25,439.86,417.82,420.74,85244900.0,6679400000.0
2016-02-24,2016-08,420.96,425.55,413.91,424.95,67743700.0,6417190000.0
2016-02-25,2016-08,425.04,427.72,420.42,424.54,70798000.0,6480650000.0
2016-02-26,2016-08,424.63,432.15,421.62,432.15,61486000.0,6476080000.0
2016-02-27,2016-08,432.84,434.23,428.1,432.52,41893600.0,6602810000.0
2016-02-28,2016-09,432.57,435.68,423.82,433.5,53033400.0,6600310000.0
2016-02-29,2016-09,433.44,441.51,431.69,437.7,60694700.0,6614980000.0
2016-03-01,2016-09,437.92,439.65,432.32,435.12,74895800.0,6684800000.0
2016-03-02,2016-09,435.13,435.92,423.99,423.99,74955300.0,6643810000.0
2016-03-03,2016-09,423.91,425.37,419.41,421.65,100484000.0,6474150000.0
2016-03-04,2016-09,421.84,425.18,410.94,410.94,90856100.0,6443890000.0
2016-03-05,2016-09,410.78,411.26,394.04,400.57,135385000.0,6276610000.0
2016-03-06,2016-10,400.52,411.91,395.78,407.71,91212500.0,6121400000.0
2016-03-07,2016-10,407.76,415.92,406.31,414.32,85762400.0,6233430000.0
2016-03-08,2016-10,414.46,416.24,411.09,413.97,70311700.0,6337370000.0
2016-03-09,2016-10,413.89,416.03,411.61,414.86,70012300.0,6330230000.0
2016-03-10,2016-10,414.74,417.51,413.25,417.13,81022900.0,6344960000.0
2016-03-11,2016-10,417.24,423.93,417.01,421.69,73969700.0,6384740000.0
